region,province,locality,zip_code,property_type,property_subtype,price,living_area,number_rooms,kitchen,kitchen_score,building_state,building_score,has_garden,has_terrace,has_pool,has_fireplace,number_facades,furnished,price_per_sqm,predicted_price,valuation_gap,valuation_gap_pct
Wallonie,Hainaut,Ath,7800,HOUSE,HOUSE,225500.0,114.0,3.0,INSTALLED,2,,3.0,0,1,0,0,1,0,1978.0701754385964,237613.5,-12113.5,-5.097984752549834
Wallonie,Hainaut,Ath,7800,HOUSE,HOUSE,225500.0,115.0,3.0,INSTALLED,2,,3.0,0,1,0,0,1,0,1960.8695652173913,231311.2142857143,-5811.21428571429,-2.5122924989431383
Flanders,Antwerp,SINT-KATELIJNE-WAVER,2860,HOUSE,HOUSE,598000.0,225.0,3.0,INSTALLED,2,GOOD,3.0,1,1,0,1,4,0,2657.777777777778,560855.0,37145.0,6.622923928644658
Flanders,Antwerp,Aartselaar,2630,HOUSE,TOWN_HOUSE,365000.0,185.0,4.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,0,0,0,1,0,1972.972972972973,384955.0,-19955.0,-5.183722772791625
Flanders,Antwerp,BLAASVELD,2830,HOUSE,HOUSE,409000.0,143.0,3.0,INSTALLED,2,GOOD,3.0,0,1,0,0,3,0,2860.13986013986,381147.70833333326,27852.291666666744,7.307479766429156
Flanders,West Flanders,De Haan,8420,HOUSE,VILLA,545000.0,193.0,3.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,1,0,2823.834196891192,462876.6011904762,82123.39880952379,17.741963754121493
Flanders,West Flanders,Knokke-Heist,8300,HOUSE,VILLA,2695000.0,261.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,3,0,10325.670498084291,1997625.0,697375.0,34.91020586947
Wallonie,Liège,Chênée,4032,HOUSE,HOUSE,175000.0,60.0,2.0,INSTALLED,2,JUST_RENOVATED,4.0,0,1,0,0,2,0,2916.6666666666665,168522.255,6477.744999999995,3.8438513655065885
Flanders,West Flanders,Gistel,8470,HOUSE,HOUSE,249000.0,145.0,3.0,INSTALLED,2,GOOD,3.0,0,0,0,0,3,0,1717.2413793103449,280330.6657142857,-31330.665714285686,-11.176324800019575
Flanders,Flemish Brabant,Halle,1500,HOUSE,HOUSE,490000.0,190.0,4.0,INSTALLED,2,JUST_RENOVATED,4.0,0,1,0,0,4,0,2578.9473684210525,486712.5,3287.5,0.6754500860364179
Flanders,Flemish Brabant,Lembeek,1502,HOUSE,HOUSE,490000.0,190.0,4.0,INSTALLED,2,JUST_RENOVATED,4.0,0,1,0,0,4,0,2578.9473684210525,486712.5,3287.5,0.6754500860364179
Brussels,Brussels,Schaerbeek,1030,HOUSE,APARTMENT_BLOCK,495000.0,135.0,3.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,2,0,3666.6666666666665,529738.75,-34738.75,-6.557713589953538
Flanders,East Flanders,Geraardsbergen Moerbeke,9500,HOUSE,VILLA,329000.0,176.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,3,0,1869.3181818181818,328970.0,30.0,0.009119372587166002
Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,375000.0,148.0,3.0,USA_HYPER_EQUIPPED,3,,3.0,0,1,0,0,2,0,2533.7837837837837,377968.3333333334,-2968.333333333372,-0.7853391598061668
Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,390000.0,144.0,3.0,USA_HYPER_EQUIPPED,3,,3.0,0,1,0,0,2,0,2708.3333333333335,359937.03333333327,30062.966666666733,8.352284950580728
Wallonie,Luxembourg,Fauvillers (Hotte),6637,HOUSE,HOUSE,445000.0,187.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,4,0,2379.6791443850266,406583.6675,38416.33250000002,9.448567557131405
Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,465000.0,222.0,3.0,USA_HYPER_EQUIPPED,3,,3.0,0,1,0,0,2,0,2094.5945945945946,484217.46,-19217.46000000002,-3.968766429859844
Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,485000.0,234.0,4.0,USA_HYPER_EQUIPPED,3,,3.0,1,1,0,0,3,0,2072.6495726495727,502423.9722222223,-17423.972222222306,-3.46798186104776
Wallonie,Luxembourg,Arlon,6700,HOUSE,HOUSE,255000.0,193.0,5.0,SEMI_EQUIPPED,1,GOOD,3.0,0,0,0,0,3,0,1321.2435233160622,241493.8625,13506.137500000012,5.592745654146806
Wallonie,Walloon Brabant,Wavre,1300,HOUSE,VILLA,645000.0,180.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,4,0,3583.3333333333335,631372.9166666667,13627.083333333256,2.158325606565046
Flanders,East Flanders,Geraardsbergen,9500,HOUSE,HOUSE,149000.0,305.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,2,0,488.5245901639344,273990.0,-124990.0,-45.618453228220005
Wallonie,Hainaut,Pont-à-Celles,6230,HOUSE,HOUSE,150000.0,110.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,2,0,1363.6363636363637,144445.0,5555.0,3.8457544394060026
Flanders,Antwerp,Hoboken,2660,HOUSE,HOUSE,275000.0,150.0,2.0,NOT_INSTALLED,0,AS_NEW,5.0,1,0,0,0,2,0,1833.3333333333333,295692.5,-20692.5,-6.997979319732492
Flanders,Antwerp,Hoboken,2660,HOUSE,HOUSE,299000.0,151.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,2,0,1980.132450331126,267542.5,31457.5,11.757944999392619
Wallonie,Walloon Brabant,Nivelles,1400,HOUSE,HOUSE,490000.0,344.0,6.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,1,0,0,0,2,0,1424.4186046511627,449385.0,40615.0,9.03790736228401
Flanders,West Flanders,Sint-Michiels,8200,APARTMENT,PENTHOUSE,275000.0,103.0,2.0,NOT_INSTALLED,0,,3.0,0,1,0,0,1,0,2669.902912621359,337997.075,-62997.07500000001,-18.63834916322871
Flanders,East Flanders,Nieuwerkerken,9320,APARTMENT,APARTMENT,259000.0,92.0,2.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,1,0,2815.217391304348,306420.0,-47420.0,-15.475491155929769
Flanders,East Flanders,Nieuwerkerken,9320,APARTMENT,APARTMENT,205000.0,100.0,2.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,1,0,2050.0,277648.625,-72648.625,-26.165670728605267
Flanders,West Flanders,Sint-Idesbald,8670,APARTMENT,APARTMENT,305000.0,60.0,2.0,NOT_INSTALLED,0,JUST_RENOVATED,4.0,1,1,0,0,1,0,5083.333333333333,279591.5,25408.5,9.087722623899511
Flanders,East Flanders,Wondelgem,9032,HOUSE,HOUSE,375000.0,196.0,4.0,INSTALLED,2,JUST_RENOVATED,4.0,0,0,0,0,2,0,1913.265306122449,392849.625,-17849.625,-4.543627857605821
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,SERVICE_FLAT,220000.0,158.0,2.0,INSTALLED,2,TO_BE_DONE_UP,2.0,0,0,0,0,4,0,1392.4050632911392,478178.46,-258178.46000000002,-53.99207233215817
Flanders,West Flanders,Nieuwpoort,8620,APARTMENT,APARTMENT,820000.0,90.0,2.0,INSTALLED,2,AS_NEW,5.0,0,0,0,0,2,0,9111.111111111111,283760.0,536240.0,188.97659994361433
Flanders,West Flanders,Sint-Idesbald,8670,APARTMENT,APARTMENT,305000.0,60.0,2.0,INSTALLED,2,JUST_RENOVATED,4.0,1,1,0,0,1,0,5083.333333333333,285636.6025,19363.39750000002,6.779032284561648
Flanders,West Flanders,Lombardsijde,8434,HOUSE,VILLA,1345000.0,386.0,4.0,INSTALLED,2,AS_NEW,5.0,1,0,0,0,1,0,3484.455958549223,1163795.0,181205.0,15.570182033777428
Flanders,Flemish Brabant,Scherpenheuvel,3271,HOUSE,HOUSE,227000.0,132.0,3.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,0,0,0,3,0,1719.6969696969697,232679.745,-5679.744999999995,-2.4410139352696967
Flanders,Antwerp,Geel,2431,APARTMENT,APARTMENT,279000.0,127.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,1,0,2196.850393700787,327520.885,-48520.88500000001,-14.814592663304513
Flanders,Antwerp,Geel,2440,APARTMENT,APARTMENT,259000.0,94.0,2.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,1,0,2755.31914893617,266161.9404761904,-7161.940476190415,-2.690820657294948
Flanders,West Flanders,De Panne,8660,APARTMENT,APARTMENT,159000.0,61.0,1.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,1,0,2606.55737704918,190449.1729166667,-31449.172916666692,-16.513158043709463
Flanders,Antwerp,Geel,2440,APARTMENT,APARTMENT,259000.0,94.0,2.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,1,0,2755.31914893617,289929.8333333334,-30929.833333333372,-10.668040945539135
Flanders,West Flanders,Blankenberge,8370,APARTMENT,APARTMENT,399000.0,115.0,3.0,NOT_INSTALLED,0,JUST_RENOVATED,4.0,0,1,0,0,1,0,3469.5652173913045,377089.28,21910.719999999972,5.810486047229975
Flanders,West Flanders,Brugge,8000,APARTMENT,APARTMENT,305000.0,120.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,1,0,0,1,0,2541.6666666666665,380865.60714285716,-75865.60714285716,-19.919259108738867
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,365000.0,101.0,3.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3613.861386138614,379180.0,-14180.0,-3.7396487156495595
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,320000.0,85.0,2.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3764.705882352941,326112.5,-6112.5,-1.8743531756679062
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,325000.0,83.0,2.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3915.6626506024095,369835.89285714284,-44835.89285714284,-12.123185911125635
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,280000.0,73.0,2.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3835.6164383561645,286389.1925,-6389.192500000005,-2.2309474894029053
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,265000.0,61.0,1.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,4344.262295081967,261570.235,3429.765000000014,1.3112214392436563
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,400000.0,111.0,3.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3603.6036036036035,402531.5,-2531.5,-0.6288948815185893
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,320000.0,90.0,2.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3555.5555555555557,307718.9297619048,12281.070238095184,3.991002518953764
Flanders,East Flanders,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,330000.0,88.0,2.0,HYPER_EQUIPPED,3,,3.0,1,1,0,0,1,0,3750.0,326561.84,3438.1599999999744,1.0528358120471069
Wallonie,Namur,Namur Champion,5020,HOUSE,VILLA,550000.0,156.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,0,4,0,3525.641025641026,505767.5,44232.5,8.745619281586896
Brussels,Brussels,Koekelberg,1081,HOUSE,MANSION,595000.0,318.0,6.0,HYPER_EQUIPPED,3,GOOD,3.0,0,0,0,0,2,0,1871.0691823899372,682477.5,-87477.5,-12.817638676732932
Flanders,Flemish Brabant,Haacht,3150,HOUSE,HOUSE,595000.0,217.0,4.0,INSTALLED,2,,3.0,1,1,0,0,3,0,2741.935483870968,567960.0,27040.0,4.760898654834848
Flanders,East Flanders,Eeklo,9900,HOUSE,HOUSE,203000.0,125.0,3.0,INSTALLED,2,JUST_RENOVATED,4.0,0,1,0,0,2,0,1624.0,240681.5,-37681.5,-15.656168006265542
Flanders,West Flanders,Menen,8930,HOUSE,HOUSE,215000.0,130.0,3.0,INSTALLED,2,GOOD,3.0,1,1,0,0,2,0,1653.8461538461538,282744.6666666667,-67744.66666666669,-23.959662074380425
Flanders,East Flanders,Gent,9000,HOUSE,HOUSE,219000.0,110.0,4.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,1990.909090909091,197091.3333333333,21908.666666666686,11.115996982786333
Flanders,West Flanders,Ieper,8900,HOUSE,HOUSE,229000.0,196.0,5.0,INSTALLED,2,GOOD,3.0,0,0,0,0,3,0,1168.3673469387754,283606.625,-54606.625,-19.254354513051307
Flanders,West Flanders,Zwevegem,8554,HOUSE,HOUSE,275000.0,175.0,3.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,1,1,0,0,4,0,1571.4285714285713,291411.25,-16411.25,-5.631645998567317
Flanders,West Flanders,Lendelede,8860,HOUSE,HOUSE,279000.0,150.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,1860.0,298671.86,-19671.859999999986,-6.586445740151077
Flanders,West Flanders,Hollebeke,8902,HOUSE,HOUSE,298000.0,243.0,4.0,HYPER_EQUIPPED,3,GOOD,3.0,1,0,0,0,3,0,1226.3374485596707,405516.975,-107516.97499999998,-26.513557169832406
Flanders,East Flanders,Berlare,9290,HOUSE,HOUSE,299000.0,168.0,3.0,HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,0,1779.7619047619048,328205.53,-29205.530000000028,-8.898549028104439
Flanders,West Flanders,Ieper,8900,HOUSE,HOUSE,320000.0,145.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,0,0,0,3,0,2206.896551724138,350860.6693333333,-30860.669333333324,-8.795704970856768
Wallonie,Namur,Rochefort,5580,HOUSE,HOUSE,329000.0,242.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,0,4,0,1359.504132231405,401380.83333333326,-72380.83333333326,-18.032957062806087
Flanders,East Flanders,Boekhoute,9961,HOUSE,HOUSE,379000.0,180.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,0,0,0,3,0,2105.5555555555557,375868.16666666657,3131.8333333334303,0.8332265435265905
Flanders,West Flanders,Deerlijk,8540,HOUSE,HOUSE,399000.0,334.0,6.0,HYPER_EQUIPPED,3,GOOD,3.0,1,0,0,0,3,0,1194.6107784431138,501168.75,-102168.75,-20.38609749710053
Flanders,Flemish Brabant,St-Pieters-Leeuw,1600,HOUSE,HOUSE,449000.0,155.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,3,0,2896.7741935483873,484527.09,-35527.090000000026,-7.332322739684178
Brussels,Brussels,Ganshoren,1083,HOUSE,APARTMENT_BLOCK,875000.0,470.0,8.0,INSTALLED,2,GOOD,3.0,0,0,0,0,2,0,1861.7021276595744,1267035.0,-392035.0,-30.941134222811524
Wallonie,Hainaut,Peruwelz,7600,HOUSE,HOUSE,140000.0,144.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,3,0,972.2222222222222,213116.4,-73116.4,-34.30819965051962
Wallonie,Luxembourg,Neufchâteau,6840,HOUSE,HOUSE,250000.0,566.0,11.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,2,0,441.69611307420496,401950.0,-151950.0,-37.80320935439732
Flanders,Antwerp,Schelle,2627,HOUSE,HOUSE,259000.0,165.0,3.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,1,0,0,1,0,1569.6969696969697,262850.0,-3850.0,-1.4647137150466045
Flanders,West Flanders,Zwevegem,8550,HOUSE,HOUSE,269000.0,119.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,1,0,2260.5042016806724,300535.0,-31535.0,-10.492954231620278
Flanders,East Flanders,Hofstade,9308,HOUSE,HOUSE,269000.0,184.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,0,0,0,1,0,1461.9565217391305,287055.0,-18055.0,-6.289735416557803
Flanders,West Flanders,Tielt,8700,HOUSE,VILLA,399000.0,199.0,3.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,1,0,2005.0251256281408,487235.0,-88235.0,-18.109331226205015
Wallonie,Liège,Villers-le-Bouillet,4530,HOUSE,EXCEPTIONAL_PROPERTY,439000.0,176.0,4.0,NOT_INSTALLED,0,JUST_RENOVATED,4.0,0,0,0,0,3,0,2494.318181818182,371744.91666666674,67255.08333333326,18.091729118017504
Wallonie,Walloon Brabant,Lasne,1380,HOUSE,HOUSE,550000.0,207.0,4.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,2,0,2657.004830917874,205631.0,344369.0,167.46939906920647
Wallonie,Walloon Brabant,Braine-l'Alleud,1420,HOUSE,VILLA,680000.0,200.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,1,1,4,0,3400.0,644965.0,35035.0,5.432077709643159
Flanders,East Flanders,Outer,9406,HOUSE,HOUSE,195000.0,114.0,2.0,INSTALLED,2,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,1710.5263157894738,202709.95,-7709.950000000012,-3.8034393476985278
Brussels,Brussels,Forest,1190,APARTMENT,APARTMENT,135000.0,60.0,1.0,INSTALLED,2,TO_RENOVATE,1.0,0,1,0,0,2,0,2250.0,181010.92857142858,-46010.92857142858,-25.418867763706455
Flanders,West Flanders,Koksijde,8670,APARTMENT,APARTMENT,625000.0,88.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,0,0,1,1,7102.272727272727,677460.0,-52460.0,-7.743630620258022
Flanders,West Flanders,Koolkerke,8000,HOUSE,HOUSE,295000.0,128.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,3,0,2304.6875,301083.75,-6083.75,-2.0206171870783463
Flanders,Flemish Brabant,Tienen,3300,HOUSE,HOUSE,275000.0,117.0,2.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,2,0,2350.4273504273506,269415.0,5585.0,2.0730100402724423
Wallonie,Walloon Brabant,Zétrud-Lumay,1370,HOUSE,HOUSE,649000.0,175.0,4.0,NOT_INSTALLED,0,GOOD,3.0,1,0,0,0,4,0,3708.5714285714284,472890.19847222226,176109.80152777774,37.241161287914174
Wallonie,Luxembourg,Weyler (Arlon),6700,HOUSE,HOUSE,280000.0,180.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,4,0,1555.5555555555557,471968.9205476191,-191968.9205476191,-40.67405970818591
Wallonie,Hainaut,Mont-sur-Marchienne,6032,HOUSE,VILLA,260000.0,110.0,3.0,INSTALLED,2,,3.0,1,1,0,0,4,0,2363.6363636363635,268786.1666666666,-8786.166666666628,-3.2688314192756556
Wallonie,Hainaut,Gilly (Charleroi),6060,HOUSE,HOUSE,268000.0,120.0,4.0,INSTALLED,2,,3.0,1,1,0,0,2,0,2233.3333333333335,205896.89266666668,62103.10733333332,30.162236315957475
Wallonie,Hainaut,Marcinelle,6001,APARTMENT,APARTMENT,195000.0,155.0,1.0,INSTALLED,2,,3.0,0,1,0,0,2,0,1258.0645161290322,269223.0,-74223.0,-27.569338429480396
Flanders,West Flanders,Snellegem,8490,HOUSE,VILLA,509000.0,161.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,1,0,0,4,0,3161.490683229814,476635.0,32365.0,6.790311244453302
Flanders,East Flanders,Melle,9090,HOUSE,HOUSE,298500.0,123.0,2.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,3,0,2426.829268292683,330168.125,-31668.125,-9.591514928947184
Wallonie,Namur,Namur,5000,HOUSE,HOUSE,189000.0,120.0,3.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,0,1575.0,217280.7966666667,-28280.79666666669,-13.015782848979807
Flanders,Antwerp,Westerlo,2260,HOUSE,HOUSE,284000.0,185.0,3.0,INSTALLED,2,GOOD,3.0,1,0,0,0,3,0,1535.1351351351352,411354.7023809523,-127354.70238095231,-30.95982655450724
Flanders,Flemish Brabant,Sint-Genesius-Rode,1640,HOUSE,VILLA,370000.0,110.0,2.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,1,0,0,1,4,0,3363.6363636363635,365470.185,4529.815000000002,1.2394485749911452
Wallonie,Liège,Milmort,4041,HOUSE,HOUSE,366900.0,173.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,3,0,2120.809248554913,344006.0,22894.0,6.6551164805265035
Wallonie,Liège,Huy,4500,HOUSE,HOUSE,289489.0,180.0,4.0,NOT_INSTALLED,0,,3.0,1,0,0,0,4,0,1608.2722222222221,348921.55875,-59432.558750000026,-17.033214847175167
Flanders,Antwerp,Berlaar,2590,HOUSE,HOUSE,365000.0,214.0,5.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,1,0,0,0,4,0,1705.607476635514,417715.0,-52715.0,-12.61984846127144
Flanders,Antwerp,Mol,2400,HOUSE,HOUSE,349000.0,195.0,3.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,0,0,0,1,0,1789.7435897435898,281578.3333333334,67421.66666666663,23.944195516937246
Brussels,Brussels,Brussels City,1000,HOUSE,EXCEPTIONAL_PROPERTY,960000.0,400.0,6.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,3,0,2400.0,1088720.0,-128720.0,-11.823058270262326
Flanders,West Flanders,De Haan,8420,HOUSE,HOUSE,1345000.0,449.0,5.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,4,0,2995.54565701559,1267410.0,77590.0,6.121933707324386
Brussels,Brussels,Forest,1190,HOUSE,HOUSE,1590000.0,350.0,6.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,3,0,4542.857142857143,1587970.0,2030.0,0.12783616818957536
Flanders,Antwerp,Heist-op-den-Berg,2220,HOUSE,HOUSE,389000.0,151.0,3.0,NOT_INSTALLED,0,,3.0,1,1,0,0,4,0,2576.158940397351,398179.13690476195,-9179.136904761952,-2.3052782162611027
Wallonie,Walloon Brabant,REBECQ,1430,HOUSE,COUNTRY_COTTAGE,395000.0,240.0,4.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,1,4,0,1645.8333333333333,486357.44,-91357.44,-18.784012022104566
Wallonie,Walloon Brabant,Lasne,1380,HOUSE,VILLA,1375000.0,260.0,4.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,1,1,4,0,5288.461538461538,1157597.25,217402.75,18.780517144455896
Flanders,West Flanders,Waregem,8790,HOUSE,MANOR_HOUSE,1695000.0,600.0,5.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,1,1,0,4,0,2825.0,1823955.0,-128955.0,-7.070075742000213
Wallonie,Luxembourg,Tellin,6927,HOUSE,BUNGALOW,105000.0,40.0,2.0,SEMI_EQUIPPED,1,GOOD,3.0,1,1,0,0,4,1,2625.0,114547.5,-9547.5,-8.334970208865318
Flanders,West Flanders,De Haan,8420,HOUSE,VILLA,1125000.0,298.0,4.0,HYPER_EQUIPPED,3,,3.0,1,0,0,0,1,0,3775.1677852348994,992753.42,132246.57999999996,13.321191076833555
Wallonie,Liège,Huy,4500,HOUSE,HOUSE,99000.0,103.0,3.0,INSTALLED,2,GOOD,3.0,1,0,0,0,3,0,961.1650485436893,146604.5,-47604.5,-32.47137707232724
Wallonie,Hainaut,Charleroi Gilly,6060,HOUSE,HOUSE,99000.0,120.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,2,0,825.0,124132.0,-25132.0,-20.24618954016692
Wallonie,Hainaut,Farciennes,6240,HOUSE,APARTMENT_BLOCK,99000.0,146.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,0,3,0,678.082191780822,129863.0,-30863.0,-23.765814743229402
Wallonie,Hainaut,Farciennes,6240,HOUSE,HOUSE,99000.0,146.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,0,3,0,678.082191780822,131323.75,-32323.75,-24.613788442684587
Wallonie,Hainaut,Hornu,7301,HOUSE,HOUSE,110000.0,120.0,2.0,SEMI_EQUIPPED,1,TO_RESTORE,0.0,1,0,0,0,2,0,916.6666666666666,113895.0,-3895.0,-3.419816497651346
Flanders,East Flanders,Geraardsbergen,9500,HOUSE,HOUSE,119000.0,120.0,2.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,0,0,0,2,0,991.6666666666666,143515.0,-24515.0,-17.081838135386544
Flanders,East Flanders,Denderleeuw,9470,HOUSE,HOUSE,225000.0,275.0,2.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,818.1818181818181,290482.0,-65482.0,-22.542532755902258
Wallonie,Liège,Baelen,4837,HOUSE,FARMHOUSE,375000.0,835.0,5.0,NOT_INSTALLED,0,TO_RESTORE,0.0,1,0,0,0,3,0,449.10179640718565,515785.0,-140785.0,-27.295287765251025
Wallonie,Hainaut,Tournai Gaurain-Ramecroix,7530,HOUSE,HOUSE,213000.0,121.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,2,0,1760.3305785123966,221252.0,-8252.0,-3.729683799468479
Flanders,East Flanders,Buggenhout,9255,HOUSE,HOUSE,489000.0,194.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,3,0,2520.618556701031,454670.0,34330.0,7.550531154463677
Flanders,East Flanders,Dendermonde,9200,APARTMENT,APARTMENT,145000.0,60.0,1.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,1,0,0,1,0,2416.6666666666665,158343.00000000003,-13343.00000000003,-8.426643425980325
Flanders,East Flanders,Lebbeke,9280,HOUSE,HOUSE,435000.0,175.0,2.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,2485.714285714286,442079.5,-7079.5,-1.6014087963816463
Flanders,East Flanders,Lebbeke,9280,HOUSE,HOUSE,425000.0,175.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,2428.5714285714284,442815.85,-17815.849999999977,-4.023309012087074
Wallonie,Namur,Tamines,5060,HOUSE,MIXED_USE_BUILDING,275000.0,220.0,2.0,INSTALLED,2,GOOD,3.0,0,0,0,0,2,0,1250.0,256014.995,18985.005000000005,7.415583216131541
Brussels,Brussels,Woluwe-Saint-Lambert,1200,APARTMENT,APARTMENT,595000.0,120.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,1,0,4958.333333333333,545007.25,49992.75,9.172859627096704
Flanders,Flemish Brabant,Tielt-Winge,3390,HOUSE,HOUSE,335000.0,180.0,4.0,USA_SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,1,1,0,0,4,0,1861.111111111111,330700.0,4300.0,1.3002721499848804
Brussels,Brussels,Ixelles,1050,APARTMENT,APARTMENT,295000.0,70.0,2.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,0,0,3,0,4214.285714285715,399944.8333333334,-104944.83333333337,-26.23982724284058
Flanders,West Flanders,Knokke-Heist,8301,APARTMENT,APARTMENT,285000.0,47.0,2.0,INSTALLED,2,AS_NEW,5.0,0,0,0,0,1,0,6063.829787234043,260152.5,24847.5,9.551128664917693
Wallonie,Liège,Aubel,4880,HOUSE,HOUSE,289000.0,210.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,2,0,1376.1904761904761,254467.0,34533.0,13.570718403565099
